Collar_id,NST_Timeset,Interval,NST_date,NST Time,Latitude,Longitude,Step_length,movement
Kano: 6225,05-12-2024 20:37,15.12277778,05-12-2024,20:37:26,25.838142,77.151877,1682.39173,111.2488562
Kano: 6225,05-12-2024 23:30,2.876388889,05-12-2024,23:30:01,25.824353,77.144958,1217.191266,423.1664468
Kano: 6225,05/13/2024 02:30,3.000277778,05/13/2024,02:30:02,25.815677,77.152373,2430.762284,810.1790782
Kano: 6225,05/13/2024 20:39,18.155,05/13/2024,20:39:20,25.814913,77.176642,854.4205409,47.06254701
Kano: 6225,05/13/2024 23:36,2.951111111,05/13/2024,23:36:24,25.822593,77.176367,1285.764425,435.6882463
Kano: 6225,05/14/2024 02:30,2.893888889,05/14/2024,02:30:02,25.820898,77.16366,1821.622462,629.4721503
Kano: 6225,05/14/2024 05:30,3.002222222,05/14/2024,05:30:10,25.836465,77.15799,1863.563129,620.7279111
Kano: 6225,05/14/2024 17:30,12.00444444,05/14/2024,17:30:26,25.822648,77.168528,9.664767702,0.805099124
Kano: 6225,05/14/2024 17:36,0.099444444,05/14/2024,17:36:24,25.822562,77.168542,1891.966399,19025.36043
Kano: 6225,05/14/2024 18:40,1.063611111,05/14/2024,18:40:13,25.821118,77.149708,3888.718682,3656.147103
Kano: 6225,05/14/2024 21:30,2.835833333,05/14/2024,21:30:22,25.789038,77.13424,2475.979357,873.1046807
Kano: 6225,05/15/2024 00:30,3.001388889,05/15/2024,00:30:27,25.807245,77.148478,2112.324126,703.7822169
Kano: 6225,05/15/2024 03:30,2.998611111,05/15/2024,03:30:22,25.82598,77.144988,1343.86967,448.1640399
Kano: 6225,05/15/2024 06:30,2.998611111,05/15/2024,06:30:17,25.834015,77.155018,947.0963542,315.8450093
Kano: 6225,05/15/2024 21:30,15.00888889,05/15/2024,21:30:49,25.828063,77.161787,930.8089114,62.01717651
Kano: 6225,05/16/2024 00:30,3.001944445,05/16/2024,00:30:56,25.82847,77.152498,8.485962484,2.826821962
Kano: 6225,05/16/2024 03:30,2.991666667,05/16/2024,03:30:26,25.828417,77.152437,835.050466,279.1255039
Kano: 6225,05/16/2024 18:36,15.09972222,05/16/2024,18:36:25,25.835063,77.156322,1960.338382,129.8261222
Kano: 6225,05/16/2024 21:30,2.900277778,05/16/2024,21:30:26,25.823505,77.141532,1055.97115,364.0931079
Kano: 6225,05/17/2024 00:30,2.993333333,05/17/2024,00:30:02,25.819735,77.151215,2494.958354,833.5050179
Kano: 6225,05/17/2024 03:30,3.013333333,05/17/2024,03:30:50,25.816103,77.175812,2870.223345,952.5077473
Kano: 6225,05/17/2024 06:30,2.995,05/17/2024,06:30:32,25.835055,77.156343,1212.810543,404.9450894
Kano: 6225,05/17/2024 21:30,14.99638889,05/17/2024,21:30:19,25.83282,77.144482,758.2651511,50.56318269
Kano: 6225,05/18/2024 03:30,6.006388889,05/18/2024,03:30:42,25.828047,77.149893,987.3800979,164.3883065
Kano: 6225,05/18/2024 10:30,6.995,05/18/2024,10:30:24,25.834607,77.156542,14.66097336,2.095921853
Kano: 6225,05/18/2024 18:30,8.003888889,05/18/2024,18:30:38,25.834705,77.15664,2946.495348,368.132965
Kano: 6225,05/18/2024 21:30,2.999166667,05/18/2024,21:30:35,25.816287,77.177805,2953.808303,984.8763444
Kano: 6225,05/19/2024 00:30,3.005833333,05/19/2024,00:30:56,25.828628,77.151672,995.2522174,331.1069201
Kano: 6225,05/19/2024 03:30,2.995555556,05/19/2024,03:30:40,25.819678,77.151565,1774.724196,592.4524393
Kano: 6225,05/19/2024 06:30,2.994444444,05/19/2024,06:30:20,25.835038,77.156383,8724215.088,2913467.005
